,Created,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
5556,2018-06-12 17:35:00,27.0,14,1,6,4,3
5557,2018-06-12 17:32:00,9.0,2,1,2,4,6
5558,2018-06-12 17:25:00,18.0,2,1,1,4,9
5559,2018-06-12 16:10:00,18.0,14,1,2,4,6
5560,2018-06-12 15:55:00,5.0,11,5,6,4,7
5561,2018-06-12 15:40:00,5.0,8,1,2,4,0
5562,2018-06-12 15:35:00,5.0,9,8,1,0,3
5563,2018-06-12 15:33:00,5.0,9,3,6,0,1
5564,2018-06-12 15:33:00,19.0,9,10,1,0,9
5565,2018-06-12 15:32:00,27.0,9,7,1,0,6
5566,2018-06-12 15:32:00,27.0,24,6,2,4,4
5567,2018-06-12 15:23:00,27.0,2,5,1,0,5
5568,2018-06-12 15:00:00,15.0,14,1,3,4,1
5569,2018-06-12 14:57:00,19.0,2,1,2,0,6
5570,2018-06-12 14:55:00,15.0,14,1,10,0,3
5571,2018-06-12 14:00:00,27.0,14,6,14,2,0
5572,2018-06-12 13:27:00,9.0,24,1,1,0,6
5573,2018-06-12 13:25:00,27.0,14,1,6,4,9
5574,2018-06-12 13:10:00,27.0,14,6,10,2,4
5575,2018-06-12 13:01:00,9.0,2,5,6,2,5
5576,2018-06-12 12:34:00,27.0,2,6,10,2,4
5577,2018-06-12 12:33:00,18.0,2,7,1,0,5
5578,2018-06-12 12:33:00,27.0,2,5,1,2,1
5579,2018-06-12 12:10:00,15.0,24,6,10,4,3
5580,2018-06-12 12:10:00,27.0,2,6,6,4,0
5581,2018-06-12 11:00:00,27.0,10,6,2,2,7
5582,2018-06-12 10:48:00,5.0,2,5,14,2,0
5583,2018-06-12 10:15:00,15.0,2,6,10,4,3
5584,2018-06-12 10:15:00,20.0,14,5,1,0,6
5585,2018-06-12 10:14:00,15.0,2,1,10,4,3
5586,2018-06-12 10:14:00,15.0,2,1,10,4,3
5587,2018-06-12 10:11:00,9.0,2,7,1,0,1
5588,2018-06-12 10:07:00,15.0,2,1,10,4,3
5589,2018-06-12 10:06:00,15.0,2,5,10,4,3
5590,2018-06-12 10:01:00,15.0,2,1,10,4,1
5591,2018-06-12 09:53:00,15.0,2,1,10,4,3
5592,2018-06-12 09:50:00,15.0,2,6,10,4,3
5593,2018-06-12 09:50:00,9.0,12,6,9,1,0
5594,2018-06-12 09:30:00,5.0,24,5,1,4,0
5595,2018-06-12 00:08:00,9.0,24,10,9,0,6
5596,2018-06-11 21:52:00,5.0,24,10,1,4,3
5597,2018-06-11 21:36:00,18.0,24,5,11,2,9
5598,2018-06-11 19:39:00,18.0,4,5,2,2,1
5599,2018-06-11 18:53:00,19.0,2,1,2,4,6
5600,2018-06-11 18:14:00,19.0,4,2,1,4,3
5601,2018-06-11 18:10:00,9.0,16,5,13,2,7
5602,2018-06-11 17:42:00,19.0,2,8,1,0,1
5603,2018-06-11 17:24:00,9.0,24,1,1,0,9
5604,2018-06-11 15:49:00,9.0,8,7,1,0,6
5605,2018-06-11 15:44:00,19.0,2,5,6,0,9
5606,2018-06-11 15:35:00,18.0,24,7,1,0,0
5607,2018-06-11 15:20:00,9.0,14,6,6,4,5
5608,2018-06-11 15:15:00,9.0,14,6,3,2,0
5609,2018-06-11 14:54:00,27.0,2,5,2,2,3
5610,2018-06-11 14:40:00,19.0,16,1,6,2,0
5611,2018-06-11 14:38:00,18.0,2,8,1,0,3
5612,2018-06-11 14:34:00,18.0,2,3,1,0,3
5613,2018-06-11 13:49:00,27.0,2,1,9,2,6
5614,2018-06-11 13:49:00,15.0,2,5,10,4,7
5615,2018-06-11 13:49:00,27.0,2,6,10,2,5
5616,2018-06-11 13:47:00,18.0,2,6,10,2,4
5617,2018-06-11 13:46:00,18.0,2,5,11,4,0
5618,2018-06-11 13:45:00,18.0,2,1,6,4,7
5619,2018-06-11 13:45:00,19.0,2,5,3,4,4
5620,2018-06-11 13:45:00,27.0,2,4,1,0,2
5621,2018-06-11 13:36:00,5.0,2,6,16,2,4
5622,2018-06-11 13:33:00,27.0,2,3,1,0,6
5623,2018-06-11 13:32:00,5.0,2,8,1,0,3
5624,2018-06-11 13:28:00,19.0,2,5,2,2,2
5625,2018-06-11 13:22:00,19.0,2,5,2,2,1
5626,2018-06-11 13:18:00,18.0,2,5,15,1,2
5627,2018-06-11 13:14:00,10.0,8,6,10,2,0
5628,2018-06-11 12:26:00,15.0,24,1,10,4,7
5629,2018-06-11 12:15:00,18.0,14,5,13,2,2
5630,2018-06-11 12:10:00,18.0,12,5,3,2,6
5631,2018-06-11 12:10:00,15.0,14,6,2,4,7
5632,2018-06-11 12:05:00,10.0,14,3,1,0,1
5633,2018-06-11 11:58:00,18.0,24,6,9,2,5
5634,2018-06-11 11:56:00,15.0,2,1,10,4,3
5635,2018-06-11 11:54:00,1.0,2,2,1,0,3
5636,2018-06-11 11:54:00,15.0,2,5,10,4,7
5637,2018-06-11 11:53:00,9.0,2,5,9,2,7
5638,2018-06-11 11:52:00,15.0,2,6,10,4,7
5639,2018-06-11 11:45:00,18.0,14,1,2,2,6
5640,2018-06-11 11:43:00,18.0,2,1,1,4,6
5641,2018-06-11 11:42:00,19.0,2,7,1,0,0
5642,2018-06-11 11:41:00,22.0,2,6,6,4,4
5643,2018-06-11 11:40:00,9.0,2,5,15,4,3
5644,2018-06-11 11:40:00,15.0,2,6,10,4,7
5645,2018-06-11 11:27:00,19.0,24,5,1,4,0
5646,2018-06-11 11:10:00,18.0,14,6,10,2,5
5647,2018-06-11 11:07:00,9.0,24,10,1,0,2
5648,2018-06-11 11:00:00,25.0,14,1,10,2,4
5649,2018-06-11 10:34:00,18.0,24,1,6,4,7
5650,2018-06-11 10:30:00,18.0,14,10,1,0,3
5651,2018-06-10 22:09:00,15.0,23,1,10,4,1
5652,2018-06-10 19:44:00,15.0,23,1,10,4,1
5653,2018-06-10 19:33:00,18.0,24,6,10,2,4
5654,2018-06-10 18:16:00,19.0,24,1,10,2,4
5655,2018-06-10 17:18:00,15.0,23,5,10,4,3
5656,2018-06-10 16:03:00,27.0,24,6,10,2,7
5657,2018-06-10 15:16:00,18.0,24,5,9,2,3
5658,2018-06-10 15:12:00,18.0,24,6,2,4,5
5659,2018-06-10 14:45:00,15.0,23,1,10,4,7
5660,2018-06-10 14:30:00,15.0,24,5,10,4,7
5661,2018-06-10 13:10:00,10.0,14,5,11,4,2
5662,2018-06-10 12:52:00,18.0,24,6,3,4,0
5663,2018-06-10 12:07:00,15.0,23,6,10,0,7
5665,2018-06-10 11:00:00,15.0,14,9,1,0,7
5666,2018-06-10 09:40:00,15.0,12,1,3,4,1
5667,2018-06-10 09:22:00,18.0,24,6,2,0,4
5668,2018-06-09 23:45:00,18.0,14,5,2,4,0
5669,2018-06-09 21:27:00,27.0,24,5,2,4,0
5670,2018-06-09 21:10:00,27.0,24,2,1,0,0
5671,2018-06-09 21:10:00,9.0,14,5,10,2,7
5672,2018-06-09 20:49:00,27.0,24,5,10,4,6
5673,2018-06-09 20:30:00,27.0,10,1,2,4,5
5674,2018-06-09 20:07:00,18.0,24,6,10,4,1
5675,2018-06-09 17:30:00,18.0,14,2,1,0,3
5676,2018-06-09 17:20:00,27.0,14,10,1,0,2
5677,2018-06-09 17:13:00,18.0,2,1,2,2,6
5678,2018-06-09 16:59:00,9.0,2,4,1,0,2
5679,2018-06-09 16:55:00,15.0,12,5,11,2,7
5680,2018-06-09 16:31:00,18.0,24,5,3,2,3
5681,2018-06-09 16:10:00,18.0,10,1,6,2,6
5682,2018-06-09 16:10:00,18.0,14,5,2,2,4
5683,2018-06-09 15:40:00,18.0,12,7,1,0,0
5684,2018-06-09 15:15:00,19.0,14,8,1,0,3
5685,2018-06-09 15:07:00,19.0,2,6,15,0,0
5686,2018-06-09 13:40:00,18.0,14,4,1,0,7
5687,2018-06-09 12:42:00,27.0,4,5,10,2,0
5688,2018-06-09 12:40:00,27.0,24,6,9,0,0
5689,2018-06-09 12:30:00,21.0,14,5,9,2,6
5690,2018-06-09 12:19:00,27.0,4,5,10,2,0
5691,2018-06-09 11:45:00,25.0,14,1,10,2,7
5692,2018-06-09 11:39:00,15.0,2,1,10,4,3
5693,2018-06-09 11:31:00,18.0,2,1,2,4,7
5694,2018-06-09 11:23:00,9.0,9,4,1,0,3
5695,2018-06-09 11:13:00,27.0,24,5,2,2,4
5696,2018-06-09 10:20:00,1.0,14,6,10,2,3
5697,2018-06-09 09:59:00,15.0,2,6,10,4,3
5698,2018-06-09 09:57:00,1.0,2,4,1,4,6
5699,2018-06-09 09:48:00,15.0,2,5,10,4,3
5700,2018-06-09 09:45:00,27.0,2,6,6,2,3
5701,2018-06-09 09:43:00,15.0,2,1,10,4,3
5702,2018-06-09 09:42:00,15.0,2,5,10,4,3
5703,2018-06-09 09:30:00,15.0,2,1,10,4,7
5704,2018-06-09 07:21:00,5.0,24,8,1,0,1
5705,2018-06-08 23:55:00,15.0,24,1,10,2,4
5706,2018-06-08 20:10:00,19.0,14,5,9,2,1
5707,2018-06-08 20:05:00,19.0,14,5,6,2,0
5708,2018-06-08 20:05:00,18.0,12,8,1,0,6
5709,2018-06-08 19:25:00,5.0,12,2,1,0,0
5710,2018-06-08 19:17:00,19.0,24,1,6,2,0
5711,2018-06-08 19:05:00,18.0,12,5,6,2,4
5712,2018-06-08 18:15:00,19.0,12,1,10,2,0
5713,2018-06-08 18:00:00,5.0,14,6,6,2,6
5714,2018-06-08 16:35:00,10.0,14,1,6,2,7
5715,2018-06-08 16:30:00,15.0,12,5,10,0,3
5716,2018-06-08 16:18:00,5.0,9,4,1,0,3
5717,2018-06-08 16:15:00,18.0,12,10,1,0,2
5718,2018-06-08 16:15:00,18.0,14,5,2,2,4
5719,2018-06-08 16:14:00,9.0,9,10,1,0,5
5720,2018-06-08 16:10:00,21.0,12,1,9,0,6
5721,2018-06-08 15:26:00,18.0,2,8,1,0,1
5722,2018-06-08 15:11:00,27.0,14,6,11,2,6
5723,2018-06-08 14:56:00,17.0,24,3,1,0,3
5724,2018-06-08 14:26:00,27.0,24,1,1,0,7
5725,2018-06-08 13:53:00,19.0,2,1,10,4,1
5726,2018-06-08 13:50:00,15.0,12,6,3,0,7
5727,2018-06-08 13:28:00,19.0,24,5,14,2,7
5728,2018-06-08 13:05:00,10.0,14,5,2,0,0
5729,2018-06-08 12:50:00,18.0,14,4,1,0,1
5730,2018-06-08 12:39:00,18.0,2,6,2,2,1
5731,2018-06-08 12:33:00,12.0,2,1,6,0,3
5732,2018-06-08 12:25:00,27.0,2,6,2,2,3
5733,2018-06-08 12:25:00,9.0,2,5,10,4,5
5734,2018-06-08 12:24:00,15.0,2,1,10,4,3
5735,2018-06-08 12:23:00,15.0,2,1,10,4,3
5736,2018-06-08 12:20:00,17.0,24,1,2,4,3
5737,2018-06-08 12:20:00,18.0,14,10,1,0,1
5738,2018-06-08 12:14:00,27.0,2,1,1,0,6
5739,2018-06-08 11:35:00,15.0,24,5,10,0,3
5740,2018-06-08 11:25:00,9.0,2,1,6,0,3
5741,2018-06-08 11:10:00,18.0,12,5,10,2,7
5742,2018-06-08 11:10:00,5.0,15,1,3,2,3
5743,2018-06-08 11:08:00,9.0,2,6,2,2,9
5744,2018-06-08 10:46:00,15.0,2,5,10,4,1
5745,2018-06-08 10:45:00,15.0,2,1,10,4,3
5746,2018-06-08 10:44:00,15.0,2,1,10,4,3
5747,2018-06-08 10:44:00,15.0,2,5,10,4,1
5748,2018-06-08 10:43:00,15.0,2,1,10,4,3
5749,2018-06-08 10:42:00,9.0,2,5,6,4,7
5750,2018-06-08 09:55:00,13.0,14,1,7,0,3
5751,2018-06-08 09:49:00,9.0,2,6,11,0,7
5752,2018-06-08 09:15:00,5.0,14,2,1,0,1
5753,2018-06-08 09:11:00,9.0,2,6,2,3,0
5754,2018-06-08 08:02:00,15.0,24,1,3,0,3
5755,2018-06-08 07:48:00,19.0,24,6,12,0,0
5756,2018-06-08 06:23:00,27.0,24,8,1,0,1
5757,2018-06-08 06:03:00,18.0,24,6,9,0,9
5758,2018-06-07 22:55:00,1.0,14,9,1,0,3
5759,2018-06-07 21:15:00,27.0,2,1,2,2,9
5760,2018-06-07 19:23:00,17.0,24,6,13,2,7
5761,2018-06-07 19:20:00,1.0,14,5,6,0,2
5762,2018-06-07 18:22:00,19.0,2,1,2,4,0
5763,2018-06-07 17:39:00,9.0,24,1,11,2,5
5764,2018-06-07 16:10:00,22.0,14,5,10,0,3
5765,2018-06-07 15:53:00,5.0,2,6,2,4,9
5766,2018-06-07 15:37:00,10.0,14,5,9,2,3
5767,2018-06-07 15:35:00,18.0,2,6,14,2,7
5768,2018-06-07 15:35:00,18.0,12,6,10,2,7
5769,2018-06-07 15:09:00,19.0,21,10,1,0,9
5770,2018-06-07 15:05:00,19.0,16,3,1,0,0
5771,2018-06-07 15:02:00,9.0,2,5,6,0,5
5772,2018-06-07 14:23:00,18.0,2,6,1,4,3
5773,2018-06-07 14:00:00,18.0,12,6,5,2,3
5774,2018-06-07 13:46:00,9.0,2,6,2,2,9
5775,2018-06-07 12:55:00,2.0,14,6,2,0,4
5776,2018-06-07 12:30:00,19.0,14,6,3,0,4
5777,2018-06-07 12:16:00,10.0,4,7,3,3,1
5778,2018-06-07 12:15:00,19.0,14,5,6,0,0
5779,2018-06-07 12:15:00,18.0,14,10,1,0,1
5781,2018-06-07 11:47:00,18.0,2,8,1,0,0
5782,2018-06-07 11:27:00,19.0,2,6,2,2,3
5783,2018-06-07 11:20:00,18.0,14,6,2,2,7
5785,2018-06-07 11:05:00,9.0,14,5,12,0,3
5786,2018-06-07 10:15:00,19.0,14,4,1,0,0
5787,2018-06-07 10:10:00,27.0,14,6,16,2,0
5788,2018-06-07 10:07:00,18.0,2,1,6,0,7
5789,2018-06-07 09:59:00,23.0,2,1,3,3,3
5790,2018-06-07 09:58:00,22.0,2,6,2,2,4
5791,2018-06-07 09:58:00,14.0,2,6,3,4,5
5792,2018-06-07 09:51:00,28.0,2,5,11,3,3
5793,2018-06-07 09:50:00,18.0,2,6,9,2,3
5794,2018-06-07 09:50:00,19.0,2,1,3,4,1
5795,2018-06-07 09:49:00,9.0,0,3,1,3,0
5796,2018-06-07 09:49:00,21.0,2,5,8,2,2
5797,2018-06-07 09:49:00,9.0,2,5,11,4,0
5798,2018-06-07 09:48:00,18.0,2,5,10,4,3
5799,2018-06-07 08:51:00,18.0,24,1,2,0,0
5800,2018-06-07 01:07:00,20.0,24,5,1,0,7
5801,2018-06-06 22:55:00,15.0,24,5,10,0,7
5802,2018-06-06 22:33:00,15.0,24,5,10,0,7
5803,2018-06-06 19:29:00,9.0,21,10,1,0,2
5804,2018-06-06 19:21:00,9.0,21,10,2,0,0
5805,2018-06-06 19:20:00,18.0,14,8,1,0,0
5806,2018-06-06 19:20:00,19.0,14,4,1,0,3
5807,2018-06-06 19:19:00,9.0,21,10,2,0,0
5808,2018-06-06 19:18:00,9.0,21,10,2,0,0
5809,2018-06-06 19:16:00,9.0,21,10,2,0,0
5810,2018-06-06 19:15:00,9.0,21,10,2,0,0
5811,2018-06-06 19:15:00,9.0,14,6,3,0,1
5812,2018-06-06 18:34:00,9.0,0,8,2,4,0
5813,2018-06-06 18:33:00,9.0,24,6,10,0,5
5814,2018-06-06 18:09:00,9.0,2,1,2,4,6
5815,2018-06-06 17:55:00,9.0,14,2,1,0,1
5816,2018-06-06 17:49:00,9.0,4,5,2,2,6
5817,2018-06-06 17:30:00,18.0,2,5,6,0,3
5818,2018-06-06 17:05:00,18.0,24,1,1,0,6
5819,2018-06-06 17:00:00,19.0,14,4,1,0,3
5820,2018-06-06 16:35:00,9.0,14,5,9,0,5
5821,2018-06-06 16:10:00,27.0,14,6,2,0,5
5822,2018-06-06 15:51:00,18.0,2,10,2,4,2
5823,2018-06-06 15:50:00,15.0,2,6,3,3,3
5824,2018-06-06 15:50:00,15.0,2,5,10,4,3
5825,2018-06-06 15:42:00,5.0,2,7,1,0,1
5826,2018-06-06 15:15:00,19.0,14,1,10,0,3
5827,2018-06-06 15:03:00,9.0,2,3,1,0,5
5828,2018-06-06 14:20:00,5.0,14,5,3,2,4
5829,2018-06-06 14:19:00,5.0,2,8,1,0,6
5830,2018-06-06 13:51:00,10.0,2,1,6,2,3
5831,2018-06-06 13:34:00,9.0,2,5,2,2,3
5832,2018-06-06 13:20:00,5.0,14,6,2,2,1
5833,2018-06-06 13:12:00,5.0,4,1,1,4,0
5834,2018-06-06 13:12:00,5.0,4,1,1,4,0
5835,2018-06-06 13:10:00,27.0,14,5,2,0,1
5836,2018-06-06 13:10:00,18.0,14,5,6,0,2
5837,2018-06-06 13:07:00,15.0,21,10,1,0,4
5838,2018-06-06 13:05:00,5.0,14,1,6,0,1
5839,2018-06-06 12:57:00,9.0,2,5,9,4,1
5840,2018-06-06 12:42:00,27.0,9,4,1,0,1
5841,2018-06-06 12:22:00,9.0,21,10,1,0,2
5842,2018-06-06 12:14:00,18.0,2,1,13,4,6
5843,2018-06-06 12:05:00,8.0,14,6,10,0,3
5844,2018-06-06 11:50:00,19.0,14,6,11,0,3
5845,2018-06-06 11:44:00,18.0,2,6,2,2,3
5846,2018-06-06 11:35:00,18.0,14,1,10,0,4
5847,2018-06-06 11:20:00,9.0,12,5,3,0,3
5848,2018-06-06 11:15:00,18.0,12,5,10,0,7
5849,2018-06-06 11:10:00,26.0,7,5,10,2,4
5850,2018-06-06 11:05:00,9.0,21,10,1,0,0
5851,2018-06-06 10:34:00,15.0,2,6,10,4,7
5852,2018-06-06 10:30:00,14.0,2,5,3,4,3
5853,2018-06-06 10:28:00,15.0,2,1,10,4,7
5854,2018-06-06 10:28:00,14.0,2,1,10,4,3
5855,2018-06-06 10:05:00,5.0,19,4,1,0,4
5856,2018-06-06 09:44:00,18.0,24,10,1,0,6
5857,2018-06-06 09:08:00,15.0,24,5,10,0,7
5858,2018-06-06 08:06:00,9.0,24,6,1,2,5
5859,2018-06-05 21:15:00,9.0,12,10,1,0,3
5860,2018-06-05 21:15:00,18.0,12,6,2,0,4
5861,2018-06-05 21:15:00,19.0,12,7,1,0,1
5862,2018-06-05 21:05:00,18.0,24,1,1,0,0
5863,2018-06-05 20:45:00,18.0,14,3,1,0,6
5864,2018-06-05 20:45:00,18.0,14,5,9,0,2
5865,2018-06-05 19:55:00,27.0,14,3,1,0,6
5866,2018-06-05 19:35:00,19.0,12,4,6,0,6
5867,2018-06-05 19:16:00,27.0,24,6,2,0,4
5868,2018-06-05 19:05:00,9.0,14,8,1,0,7
5869,2018-06-05 18:37:00,15.0,24,3,10,0,3
5870,2018-06-05 18:31:00,18.0,2,1,1,0,6
5871,2018-06-05 18:16:00,24.0,24,1,9,0,3
5872,2018-06-05 18:05:00,27.0,7,8,1,0,2
5873,2018-06-05 17:48:00,18.0,24,8,1,0,0
5874,2018-06-05 17:05:00,9.0,16,5,4,2,2
5875,2018-06-05 17:05:00,7.0,16,0,1,3,3
5876,2018-06-05 17:00:00,18.0,16,5,3,2,2
5877,2018-06-05 16:50:00,18.0,16,5,9,2,6
5878,2018-06-05 16:32:00,18.0,24,1,6,0,9
5879,2018-06-05 16:25:00,19.0,24,1,13,0,0
5880,2018-06-05 15:57:00,19.0,21,10,1,0,9
5881,2018-06-05 15:19:00,10.0,24,1,3,0,9
5882,2018-06-05 15:08:00,19.0,0,8,1,0,0
5883,2018-06-05 14:54:00,19.0,2,10,1,0,1
5884,2018-06-05 14:53:00,18.0,2,7,1,0,1
5885,2018-06-05 13:57:00,18.0,24,3,1,0,3
5886,2018-06-05 12:46:00,15.0,24,2,1,0,3
5887,2018-06-05 12:44:00,27.0,2,5,2,2,6
5888,2018-06-05 12:43:00,15.0,2,4,10,4,1
5889,2018-06-05 12:41:00,19.0,2,10,1,4,2
5890,2018-06-05 12:40:00,18.0,2,10,2,4,2
5891,2018-06-05 12:39:00,5.0,0,9,10,0,8
5892,2018-06-05 12:36:00,5.0,2,8,1,0,1
5893,2018-06-05 12:30:00,18.0,12,5,10,0,6
5894,2018-06-05 12:11:00,18.0,2,4,1,0,3
5895,2018-06-05 11:55:00,19.0,2,2,2,2,1
5896,2018-06-05 11:52:00,19.0,24,8,1,0,6
5897,2018-06-05 11:27:00,5.0,7,5,2,2,9
5898,2018-06-05 11:03:00,9.0,24,6,11,0,5
5899,2018-06-05 10:38:00,18.0,2,3,3,2,6
5900,2018-06-05 09:55:00,18.0,2,4,2,4,1
5902,2018-06-05 09:37:00,9.0,2,8,1,4,7
5903,2018-06-05 09:37:00,9.0,2,8,10,2,6
5904,2018-06-05 09:37:00,19.0,2,4,9,0,1
5905,2018-06-05 09:36:00,15.0,2,1,10,3,3
5906,2018-06-05 04:40:00,15.0,24,6,10,0,7
5907,2018-06-05 03:59:00,15.0,24,1,10,0,1
5908,2018-06-05 03:10:00,15.0,24,6,10,0,7
5909,2018-06-05 02:35:00,15.0,24,1,10,0,3
5910,2018-06-05 02:01:00,15.0,24,5,10,0,3
5911,2018-06-05 01:37:00,15.0,24,1,10,0,1
5912,2018-06-05 01:11:00,15.0,24,6,10,0,7
5913,2018-06-05 00:44:00,15.0,24,1,10,0,3
5914,2018-06-05 00:37:00,18.0,24,1,10,0,1
5915,2018-06-04 23:59:00,15.0,24,1,10,0,3
5916,2018-06-04 22:54:00,15.0,24,6,10,0,7
5918,2018-06-04 22:03:00,15.0,24,1,10,0,3
5919,2018-06-04 19:25:00,27.0,14,6,10,2,7
5920,2018-06-04 19:06:00,15.0,24,5,10,0,3
5921,2018-06-04 18:55:00,9.0,14,5,3,0,5
5922,2018-06-04 18:28:00,15.0,24,6,10,2,7
5923,2018-06-04 18:24:00,9.0,2,7,6,0,0
5924,2018-06-04 18:15:00,19.0,16,4,1,0,1
5925,2018-06-04 17:41:00,18.0,14,10,1,0,1
5926,2018-06-04 17:15:00,18.0,2,5,10,0,2
5927,2018-06-04 16:54:00,19.0,24,7,1,0,6
5928,2018-06-04 16:45:00,18.0,14,5,10,2,2
5929,2018-06-04 16:01:00,15.0,24,1,10,0,1
5930,2018-06-04 15:45:00,18.0,14,3,1,0,1
5931,2018-06-04 15:25:00,18.0,14,5,6,0,2
5932,2018-06-04 15:06:00,27.0,9,6,1,0,5
5933,2018-06-04 15:06:00,19.0,9,10,1,0,0
5934,2018-06-04 14:45:00,18.0,10,1,6,0,3
5935,2018-06-04 14:25:00,15.0,14,5,10,0,4
5936,2018-06-04 14:08:00,18.0,2,3,2,0,1
5937,2018-06-04 13:53:00,18.0,24,3,1,0,6
5938,2018-06-04 13:40:00,18.0,14,1,6,0,6
5939,2018-06-04 13:19:00,27.0,17,6,1,0,3
5940,2018-06-04 13:15:00,10.0,14,4,1,0,7
5941,2018-06-04 12:57:00,15.0,24,8,10,0,1
5942,2018-06-04 12:55:00,9.0,14,2,10,0,1
5943,2018-06-04 11:43:00,18.0,2,4,2,0,3
5944,2018-06-04 11:40:00,5.0,10,6,1,2,4
5945,2018-06-04 11:39:00,19.0,2,10,1,0,2
5946,2018-06-04 10:41:00,5.0,2,5,1,4,1
5947,2018-06-04 10:41:00,9.0,2,6,1,4,6
5948,2018-06-04 10:40:00,15.0,2,7,10,4,3
5949,2018-06-04 10:30:00,18.0,12,1,10,0,1
5950,2018-06-04 10:21:00,15.0,2,7,10,4,3
5951,2018-06-04 10:20:00,15.0,2,4,10,4,3
5952,2018-06-04 10:18:00,15.0,2,3,1,4,3
5953,2018-06-04 10:16:00,15.0,2,1,10,4,5
5954,2018-06-04 10:16:00,9.0,2,7,1,4,6
5955,2018-06-04 10:15:00,5.0,2,8,1,0,7
5956,2018-06-04 09:15:00,18.0,10,5,10,0,2
5957,2018-06-04 08:53:00,9.0,24,6,10,0,5
5958,2018-06-04 03:59:00,15.0,24,1,10,0,3
5959,2018-06-04 01:05:00,18.0,14,5,10,0,2
5960,2018-06-04 00:32:00,18.0,24,1,2,0,7
5961,2018-06-03 18:01:00,15.0,24,1,10,0,3
5962,2018-06-03 17:24:00,15.0,24,3,10,0,7
5963,2018-06-03 15:45:00,15.0,12,5,10,0,3
5964,2018-06-03 13:45:00,15.0,14,5,15,0,7
5965,2018-06-03 13:45:00,27.0,15,6,7,0,4
5966,2018-06-03 12:10:00,1.0,12,5,10,0,7
5967,2018-06-03 12:00:00,18.0,14,5,10,0,7
5968,2018-06-03 11:35:00,18.0,14,1,10,0,6
5969,2018-06-03 11:05:00,18.0,14,5,10,0,2
5970,2018-06-03 10:50:00,18.0,24,4,10,2,2
5971,2018-06-03 10:40:00,27.0,10,8,1,0,6
5972,2018-06-03 10:09:00,18.0,24,1,3,0,6
5973,2018-06-03 09:20:00,18.0,12,1,10,0,6
5974,2018-06-02 18:58:00,15.0,2,5,10,4,7
5975,2018-06-02 17:37:00,19.0,24,5,10,0,4
5976,2018-06-02 17:20:00,15.0,14,5,10,0,7
5977,2018-06-02 16:52:00,18.0,24,8,1,0,6
5978,2018-06-02 16:35:00,18.0,10,1,3,2,3
5979,2018-06-02 16:29:00,18.0,2,3,9,0,6
5980,2018-06-02 16:20:00,9.0,14,5,10,0,5
5981,2018-06-02 16:00:00,15.0,14,5,10,0,3
5982,2018-06-02 15:32:00,18.0,2,1,1,4,3
5983,2018-06-02 15:25:00,5.0,10,5,2,0,3
5984,2018-06-02 15:25:00,15.0,12,1,10,0,3
5985,2018-06-02 15:19:00,5.0,2,2,1,0,3
5986,2018-06-02 13:17:00,15.0,24,1,11,0,3
5987,2018-06-02 13:15:00,15.0,14,1,10,0,3
5988,2018-06-02 13:11:00,25.0,7,4,2,0,0
5989,2018-06-02 12:50:00,27.0,2,6,1,4,0
5990,2018-06-02 12:45:00,19.0,12,5,3,0,4
5991,2018-06-02 12:35:00,9.0,14,5,6,0,6
5992,2018-06-02 12:15:00,5.0,2,1,10,4,0
5993,2018-06-02 12:15:00,9.0,14,1,6,0,1
5994,2018-06-02 11:55:00,15.0,14,1,10,0,5
5995,2018-06-02 11:55:00,9.0,14,6,11,0,7
5996,2018-06-02 10:50:00,18.0,12,1,10,0,7
5997,2018-06-02 09:46:00,9.0,2,10,2,4,0
5998,2018-06-02 09:44:00,15.0,2,2,10,4,5
5999,2018-06-02 09:43:00,27.0,2,4,2,0,3
6000,2018-06-02 06:16:00,18.0,24,4,1,0,6
6001,2018-06-02 03:05:00,27.0,10,6,3,0,4
6002,2018-06-02 00:14:00,9.0,24,8,1,0,1
6003,2018-06-01 20:45:00,9.0,14,8,10,0,3
6004,2018-06-01 20:05:00,27.0,14,6,2,2,5
6005,2018-06-01 19:40:00,18.0,14,3,10,0,1
6006,2018-06-01 18:30:00,9.0,14,8,10,2,1
6007,2018-06-01 18:28:00,19.0,24,2,2,0,3
6008,2018-06-01 17:36:00,15.0,2,4,10,4,3
6009,2018-06-01 17:35:00,25.0,2,1,2,4,6
6010,2018-06-01 17:34:00,5.0,2,3,1,4,0
6011,2018-06-01 17:29:00,15.0,2,2,10,4,5
6012,2018-06-01 17:15:00,19.0,14,10,3,0,6
6013,2018-06-01 16:24:00,18.0,4,4,10,2,2
6014,2018-06-01 16:10:00,19.0,21,10,1,0,9
6015,2018-06-01 16:08:00,19.0,21,10,1,0,0
6016,2018-06-01 15:39:00,25.0,21,10,1,0,2
6017,2018-06-01 15:35:00,20.0,8,10,1,0,6
6018,2018-06-01 15:30:00,18.0,12,4,1,0,7
6019,2018-06-01 15:00:00,9.0,14,2,6,0,0
6020,2018-06-01 14:58:00,18.0,24,3,1,0,3
6021,2018-06-01 14:50:00,9.0,14,8,1,0,1
6022,2018-06-01 14:33:00,15.0,24,1,10,0,3
6023,2018-06-01 13:45:00,19.0,12,8,3,0,6
6024,2018-06-01 13:00:00,18.0,24,4,1,0,1
6025,2018-06-01 13:00:00,19.0,2,10,9,0,2
